user_id,emoji_sequence,label
n-1940,"😌✨💚,✨🌟💚😊,😊✨🌟,😊✨🌟😌💚,😌✨💪🌈,😊😌✨🌈,😊😌✨🌈,😌✨🌈😊,😊😌✨🌈,😊✨🌈💚,😊🌟💚,🌟✨😌,😊🌈✨,😌💚🌈✨,💪✨🌟💚,😊🌈💚,😔😩😞,😊😌🌟🌈,😌💪✨🌈,😊😌✨🌈,😌💪✨,😊✨🌈💚,😌🌈✨💚,😊🌟💚,😌💪✨🌟,😊✨🌟💚,😊💚🙏,✨🌟😌,😊✨🌟💚😌,😌💚🙏,😊😌✨🌟,😊😌✨,😊💚🌈✨,😊😌✨💚🌈,😊😌✨🌈,😊✨🌈💚,😌💪🌈💚,😌✨🌈,😊✨🌈💚,😊😌✨,😌✨🌟,😊😌🌟🌈,😊💪✨🌟,😊😌✨💚,🌈😊✨,😊✨🌈😌,😊😌💪,🌟✨😊,😌😊✨🌟,😊😌💪,😊🌟💚,😊😌🌈💚,😌✨🌟,😊😌💪🌈,😊✨🌈💚,😊😌✨🌈💚,😊😌✨🌈,😊✨💚🌟😌,🌈✨😌💪🙏,😊🌈✨,😔😢😞😩,😊😌✨,😊😌✨🌟💚,😌✨🌈💚,😔😞😢😣,🚨😰🌑⚠️,😔😞😣,😌✨🙏,😊✨🌈,😊✨🌈💚,😌🌟💚🌈,😊💪✨🌈,😊✨🌟💚,✨🌟😊😌,😌✨💚🌈,😊😌✨💚,😊🌟💚,😌✨🌟💚,😊💪🌈,😊💪✨🌈,😊😌✨🌟,😊😌✨🌈,😌✨🌈💚,😊✨🌟💚,😊😌✨🌟,😔😞💔😣,😊😌💪🌟💚,😊✨🌈,😌✨🌈💚,😊✨🌈💚,,😌💚✨🌈,😰🌑⚠️🚨,😊💪✨🌟💚,😊😌✨🌟,😊✨🌟,😌🌈💚✨,😊🌟🌈💪,😌💪🙏💚,😊🌈✨",0
n-1942,"😢😔💔,😌💪🌈✨,😊😌✨💪,😔😞😣😩,💚🙏😊✨,😌✨💚🙏,😊🌈💪✨,😔💔😞😖,😔😞😣😖,✨🌟💚🌈,😊✨🙏,😊✨🌟,😊💚🌈✨,😊💚🌟🙏,😊🌟💚✨,😔😞😣😖,😊😌💪✨🌟,😊✨🌈💪,😊✨🌈💪,😊😌✨🌈,😊😌💪✨,💚😊🌈✨🙏,😊🌟💚✨,😊🌟💚🌈,😊😌🌈✨,😊✨🌟💚,🌈💪😊✨,😊✨🌈💪,🌈✨😊🌟,😊✨🌈💚🌟,😊🌈✨💚,😊✨🌟💪,😔😞😢😩,😊💚✨🌈,😌😊🌈✨,😊🌟💚🌈,😊✨💚🌟,✨🌟💚😊🌈,😊😌✨🌈,😊😌✨🌟,💚😊✨,🌈😊😌✨,😊😌✨,😌💪🌈✨,😊😌🌈💚,😌💪✨,😌✨🌈💚,😊🌟💚,😔😢💔,😔😣😩,😊✨🌈💚,😊✨🌈,😊😌✨,😌💚🌈,✨💚😌,✨🌟💚😊,😊😌✨🙏,😔😞😣,😌🌈🙏,😌😊🌟💚,😌💚🌈✨,😔😞💔😢,😊💚🌟,🌈💚😌,😊😌🌟,💚🌈😌✨,💪✨😌🌟,😌✨🌟💚,😔😢😞,😊😌🌟🌈,😔😞😣,😌💪✨🌟,😌😊💪,😌🙏✨,😊😌💚🌈,😊💪✨🌟,😌💪✨🌟,🚨💀⚠️🌑😰,😊😌💪,😌✨🌈,😊🌈💪,😌✨🌈💪,😊💪✨🌟,😌💚✨,😌💪🌟🌈,😊😌💚✨,😊✨🌈💚,😌💪🌈✨,🌈✨💪😊,😌💚🌈✨,😔😣😩,😊✨🌟,😌💪🌈,😊🙏✨🌈,💪✨🌟😊,😌✨🌟💚,😊😌✨💪,😊😌✨,😊🌟💚🙏",0
n-1943,"😊✨💪🌟🌈,😊✨🌈💪,⚠️😰🌑🆘,💪✨🌈,😌✨🌈,😊😌✨🌟,😊💪✨,💪✨😌,🌟💪💚✨,😌💚🙏,😊✨💚🌟,😌✨🌈💚,😊💚🌟🌈,😊😌🌟💚,😔💔😞,😊💚🌈✨,😌✨💚🌈,😊🌈✨,😌💪🌈,😔💔😞,😌🙏✨💚,😌🌈💚✨,😊✨💚,😊🌟💪,😩😔😞,😊✨🌟💚,😌💪✨🌈,😊😌💚✨,😊✨🌈,😌✨💚🌈,😌💚🌈",0
n-1944,"😊✨🌟,😊😌🌈✨,😌💚🌈✨,😊✨🌈💚,😊😌🌈,😊✨🌈💪,😌💪🌈,😔💔😞😢,😌💚🙏🌈,😌💪🌈,😊✨🌟💚,😊💪✨,😌💚🙏,😌💪🌈,😊😌✨🌟💚,😌✨🌈💪,😊😌✨🌟,😊😌✨💚,😊😌✨🌈,😢😞😖😩,😞😩😔😣,😌💪🌈,😊😌✨🌈,😊😌💪✨,😊✨🌈,😌💪✨🌈,😌✨💪🌈,😊😌💪✨,😔😞😩💔,😖😩😔,😊😌💪🌈,😔😞😣😩,😌💪✨🌈,😊✨🌈💪,😊😌✨🌈,😌💪✨🌈,😊✨🌟,😔😢💔😞,😌💪😌✨,😔😞💔,😔😞😣,😊😌🌈,😔😞💔😢,😌✨💚🌈,😊😌✨🌈,😔😞😢💔,😌✨🌟,😩😔😞,😌💪✨🌈,😊💪🌟🙏,😊😌💪✨,😊✨🌟💚,😌💪✨🌟,😊✨🌟,😊😌💪🌈,😊✨🌈,😊😌🌟💪,😌💪🌈,😔😞😩,😊😌💪,😔😞😣,😔😞😣,😔😞😣😖,😣😖😩😔,😌💪🌟💚,😌🙏✨💪,😊😌💪🌈,😌✨🌈😊,😰💀⚠️,😌💪🌟,😌✨🌈,😔😞😣,😊😌💪🌈,💪✨🌈😌,😔😞😣,😌💪✨🌈,😔💔😞😩,😔😞😩,😣😖😩😔,😔😞😩,😌✨🌈,😔😞😣😩,😌😊🌟,😌😊🌟💚,😊🌟💚✨,😊😌✨,😌💪🌈,😔😞😌🙏,😊💪✨🌟💚,😊😌🌟💚🌈,😔😢😩,😊😌✨,😔💔😞😩",0
n-1948,"😊✨🌟💚,😊💪🌟,😊😌✨💚,😊✨🌟💚🌈,😊✨🌟,😊✨🌟💚,😊🌟💚,😊✨🌟,😊✨🌟💚,😊✨🌟,😌✨🌟🌈,😊✨🌟,😊🌟💚,😊✨🌟💚🌈,😔💔😞😢,😊😌✨,😊😌💪,😊💪✨,😊😌💪,😊😌💚,😊✨🌟,😊✨🌟,😊🌟🌈,😊🌟💚,😊🌟💚😌✨,😊🌟💚,😊✨🌟💚,✨🌟💚😊,😊✨🌈💚,😊😌✨🌈,😊✨🌟💚,😌💚✨🌟,😊💚🌈✨,😊💚🌈✨,😊😌✨🌈,😊😌✨🌈,🌟💚😌✨,😊✨💚🌈,😌🙏💚✨,😊😌✨,😊💚🌟,😊😌💚✨,🌟✨😌💚🌈,😊✨🌈,😊✨🌈💚,😊✨🌟,😊🌟💚✨🌈,😊😌✨,😊✨🌟,😊😌💪✨,😊🌟💚,😊💪✨🌟,🌟✨😊💚,😊✨🌈💚,😊🌟💚,😊✨🌟💚,😌✨🌟,😊😌✨🌟,😔😞💔😢,😌✨💚🙏,😌💚✨🙏,😔💔😞😢,😊💚✨,😊😌✨🌟,😰🌑🕳️⚠️,😔💔😞😢,😊🌟💚,🚨⚠️🆘😰💀,😊😌✨🌟,😌✨🌟,😊✨🌟💚,🌟✨😌,😊💚🌟,😊💪🌟🌈,😌✨🌟💚,😌💪🌟💚,💪✨😊🌟,😌✨🌈💚,😊✨🌈,😌🌟💚🌈,😌✨🌟💚,😌✨🌈,😊😌💪,😊😌🙏🌟,💪✨😌🌟,🌟💪😌🙏,🌑🆘⚠️💀,😊😌✨🌟,😊💚🌈,😌💚🌈✨,😊😌✨🌈,😊💪✨,😌✨🌟,🚨⚠️😰🆘,😊💪✨🌈,😊🌈✨,😊😌✨🌈,😊✨🌟,😊✨🌈💚,😊😌✨🌈",0
n-1950,"😔😞😣,😔💔😞😢,🌟🙏💚🌈,😊🌈✨💚,😊✨🌈💚,😔😢💔😞,😊💚🌟✨",0
n-1955,"😊🌟💚🙏,😔😞😣😢,💪✨🌈😊,😊✨🌟,😔😞😩,🌈💚😊✨,😊😌💪🌈,😊💪✨🌟,😊✨💚,😊😌✨🌈,😌💪🌈,😰🆘💀,😌💚🙏✨,😊🌈✨💚,😊😌🌈,😊😌💚🌈,😊✨🌟💚,😊😌🌈,😊😌✨,😌🌈💪,🌑😰🕳️⚠️🆘,😔😞😩,🆘😰🌑⚠️,😊🌟💚✨,😌✨🌈,😊😌✨,😊😌✨💚,😣😖😔,😊✨🌟,😊💚✨🌈,😌✨🌟💚,😰🌑⚠️🆘,😌💪✨🌟,😔😞💔😣,😊😌✨💚🌈,😌💪🌈✨,🌑😰🕳️⚠️,🙏😌✨💚🌈,😊😌✨,😊😌💚,😊✨🌟💚,😖😩😞😣,😌✨💪,😢😣😞😔,😌😊💚🌟,😊🌟💚🙏,😊✨🌟,😊💚✨,😔😞😩💔,😊✨🌟💚,😊✨🌟🌈,😔😢😖😩,😌✨💪,😌💚🌈,😊😌✨,😊😌💪✨,😌💪💚🌈,😊💚🌈✨,😊💪✨🌈,😔😞😩😣,😌💚🌈✨,😊😌✨🌈,😔💔😢,💚🌈😊✨,😌💚🌈✨,😢😖😩,😔💔😌💪,😰🌑⚠️🆘,😊😌✨🌈,😊🌟💚,😔💔😞😣,😊💚✨🌈,😌💪🌟🙏,😔💔😞,💚🙏🌟😊🌈,😊💪✨🌈,😊✨💚,😔😖😞😣,😌💪🙏🌈,😊✨💚🌟😌,😊✨🌈,😊😌✨🌈,😔😞💔😣,⚠️😰🚨,😊😌✨,😰🌑😣⚠️,😰😖😩🚨,💀😰🆘⚠️,😊😌🌈,😌💪✨🌈,😌💚✨🌈,😌💚✨🌈,😊✨💚🌟😌,😌💪🌈,😊😌✨,😔💔😞😢,😔😞😣😩,😊😌💪✨,😌💪🌈🙏,😊😌✨🌈",0
n-1956,"😖😩😔😞,😊💚🌟,😊😌✨🌟💚,✨🌟😊,😊✨🌟,😊😌✨,😊✨🌟💪,😊✨🌟,😊✨🌟💚,😊✨🌟,😊✨🌟💚,😊✨🌟,😌🙏🌈,😔💔😞😩,😊🌟💪✨,😊💪✨,😔😞😩😣,😌💪🙏💚,😊✨🌟,😊✨🌟💚,✨🌟😊💪,😊🌟✨,😊✨🌟,😊✨🌟,🌟✨😊🌈,😊🌟✨💚,😊✨🌟,✨🌟😊🙏,🌟✨😊💚🙏,😊✨🌟💚,😊✨🌟💚,😊✨🌟,😊✨🌟🙏💚,😊✨🌟🙏,🌟✨😊,✨🌟😊💚,😊✨🌟,😊✨🌟,😊✨🌟,😊✨🌟💪,😊✨🌟💚🙏,😊✨🌟,😊✨🌟,✨🌟😊💚,😊✨🌟💪,😊✨🌟💚🙏,😊✨🌟💪,😊✨🌟,😊✨🌟,✨🌟😊,😊✨🌟,✨🌟😊🙏,😊✨🌟💚,😊✨🌟,😊🌟💚,😊🌟💚✨,😊✨🌟,😊✨🌈💚,😊🌟✨💚,😊✨🌟,✨🌟😊💚,✨🌟😊,😊✨🌈,😊✨🌟,🌟😊✨,🌟✨😊💚,😊✨🌟💚,✨🌟😊💚,😊✨🌟💚,😊✨🌟,😊🌟✨💚,😊✨🌟💚,✨🌟😊💚,🌟😊✨,🌟✨😊💚,😊✨🌟💪,😊✨🌟,😊✨🌟💚🙏,😊✨🌟💚,✨🌟😊💚,✨🌟😊💚,✨🌟😊,😊✨🌟,😊✨🌟,😊✨🌟,😊✨🌟,😊✨🌟,😊✨🌟,😊✨🌟🙏🌈,😊🌟✨,😊✨🌟💚,✨🌟😊💚,😊✨🌟,😊✨🌟,😊✨🌟,😊✨🌟,😊✨🌟💚,✨🌟😊💚,😊✨🌟💚,😊✨🌟",0
n-1957,"⚠️🕳️😰🌑,😊🌟💚,😌💪🌈,😊😌🌟💚,😌💪✨🌈,🙏💚😌✨,😌💚✨🌈,😊😌✨💚🌈,😊💪✨🌈,😊😌💚✨,😊✨🌈💚😌,😌💚🌈,😌💪🌟,😌✨🌟🙏💚,😊😌💪,😊💪✨,😊😌✨,😊🌈💪✨,😊😌✨🌈,😊✨🌈💚,😊✨🌈💚,😊😌✨🌈,😌✨🌈💚,😔😞😣,😊✨🌟💚,😌💪✨🌟,😊😌✨🌈,😊😌✨,😊🌟💚,😊✨🌈💚,😊✨🌟,😊✨🌟💚,😖😩😔,😊✨💪🌈,😊💚🌈,😊✨🌟,😌💚✨,😌✨💚🌈,😌✨🌟💚🌈,😌💪✨🌈,😌💚🌈,😌💪🌟,😌🌟💚,😊😌💪,😊😌✨,😌🌟💚,😌🌈💚,😌✨🌈💚,😊😌✨🌈,😊😌✨,😔😞😣,😌💪✨,😌💪✨🌟,😊✨🌈💚,😊💪✨🌟🌈,🌈😊✨💚,😊😌✨🌈,😌💚🌈,😊✨💚🌈,😊✨🌈,😌🌈💚🙏,😌✨🌟🌈,😔😞💔😢😣,😊😌🌟💚,😊😌💚🌈,😊😌💚🌈,😊🌈💚✨,😌✨🌈💚,😔😞😣😩,✨💪🌈😌,😊✨🌟😌💚,😊😌✨🌈,😊😌✨🌈,😊😌✨🌈,😊😌✨🌟,😌✨🌈💚,😊😌🌟💚,😌💪🌈✨,😌✨🌈💚,😊💚✨,😌✨🌟,😊😌💚🌈,😊😌✨🌈,😊✨🌟😌💚,😌✨🌟💚,😊✨🌟💚,😊✨🌈💚,😌💚🌈✨,,😌💪✨🙏,😊✨🌟💚,😌💚🌈,😌🌈💪🙏,😊✨🌟💚,💪✨🌟,😢😔😣💔,😌💪🌟,😔💔😞😢,😊✨🌈💚,😊😌🌈",0
n-1965,"😊🌟🙏,😊✨💚,😊😌🌟,😊🌟🙏💪,😊😌✨🌟,😊✨🙏,😔💔😞,😊🌟💚🌈,😊💚✨,😔😣😞😩,💚🙏✨😊,😌💪💚🌈,💚✨😊🌈,😌💪🙏🌈,😔😞😩,😌💪✨🌟,😊💪🌈✨,😔😞😣😩,😊✨🌈💚,😔💔😢😞,😔💔😢😞,😌💪✨🌈,😌🌈💚✨,💪✨🌈,😌💪✨🌈,😊💪✨🌈,😌✨🌟🙏,😊🌟💚🌈,😌💪🙏🌟,😊🙏💚✨,😔😢😣,😔😢💔😞,😔😞😩,😩😖😞😔,🚨⚠️🆘😰,🌟🙏💪😊🌈,😌💪✨🌟,💪✨🌈😌,😔😞😣💔,😔😞😣💔,😊💪✨🌈,😊✨🌈,😔😞💔😣,😌💪🙏✨,😊💪🌈✨,😔💔😞😣,😔😞😣😩,😔😞😢💔,😰🌑⚠️💔😔,🌟💪🌈😊,😌✨💚🌟,😊💚🌟✨,😔😞😣,😔😞😣😩,😊💪✨🌈😌,🙏💚🌈😌,😌💚✨🌈,😔😞😢😣,😔😢💔😞,😊💪✨🌈,😔😞😣😖,😊✨🌟,😔💔😣😞😢,😰🌑⚠️🚨,😢💔😖😩,😔💔😞😣,😰🌑⚠️🆘,😰🌑⚠️🆘,😔💔😞😩,🌈💪😌✨,😔😞😩,😌💚🌟🙏,😢😔💔😞,😊🌈✨💚,😊🌟💚🌈,🙏💚😌💪✨,😰🌑⚠️🆘,😊🌈✨💚😌,⚠️🆘😰🌑,😔💔😢😞,😔😖😰🌑,💔😞😖😣,😌💪✨🌈,😔😞😣😖,😌✨🌈💪,😔😢😞😩,🌈💪😌✨🙏,😊✨🌈,😔💔😞,😔😞💔,😊✨💚🌈,😌✨🙏,😌💪✨🌈,😔💔😢😣,😰🆘⚠️,😊😌💚🌟,😔💔😞😣,😣😖😩😔,😔💔😢",0
n-1969,"😊😌💪🌈,😌✨💚,😊😌✨🌟,😊🌟💪🌈,😊✨🌈,😊💚✨,😊✨🌟,😌🙏✨💚,😌💪✨🌈,😌🌈✨💚,😌💪✨🌟,😌😊✨🌈,😊😌🌈✨,😊✨🌈💚,😌✨💚🌈,😌✨🌈,😔😞😣,😊😌✨🌟,😊✨💪🌟,😊🙏💚✨,😊😌💪🌈,😊🌟💚✨,😌✨🌟💚,💪✨😊🌟,😔😢😞😣,💪✨🌟😊,🌟✨😊,🙏💚✨😊,😌✨🌈💚,😌💪🌈,😌💪🙏🌈,😔😞😣,😊🌟💚🌈✨,😊✨🌈💚,😊✨🌟,😊✨🌈💪,😊🌟💚,😊✨🌟🌈💚,🙏💚🌟,🙏💚😌✨,😊😌✨🌈💚,😊😌✨,😌💪✨,😊💪🌟🙏,😔😞😩💔,😌💪🌈✨,😊🌟💚🙏,😊✨🌈💚,😌✨💚🌈,😊😌✨🌟,😔💔😢😞,😊🌟💚🌈,,⚰️😰⚠️🚨,😔😢💔,🙏💚🌈,😌💪🌈💚,😊✨💪🌟,💪✨🌈💚,😔😞💔,😊😌✨🌟💚,🙏💚🌈😌,😊✨🌈💚,😌🌟💚🌈,😊🌟💚🌈,😌💚🌈✨,😊💚🌟,😊😌✨🌈,😊😌✨,😊✨🌈💪,😊😌✨💚🌈,😊✨🌈,😊✨🌈💚,😊😌💪🌈,😊🌟💚🌈,😔💔😞😣,💔😔😢😞,😊😌💚✨,😊✨🌟,😌✨🌟💚,😊😌🌈,😊💚🌟,😌💪✨🌈,😊😌💪,😊✨🌈💚,😌✨🌟🌈,😊😌💚🌈,😊🌟💚,😊✨🌈,😔😞😢,😌💪💚🌈,😊🌟💚✨,😔💔😢😞,😊✨🌟💚🌈,😌✨💚🌈,😌✨💚🌈,😊😌✨🌟,😔💔😞😢,😊💪✨💚,😔💔😞😣",0
n-1975,"😌✨🌈💚,💪✨😌🌈💚,😔😞😢,😊😌💪,😌✨💚,😌💪✨🌈,😊😌✨,😊💪✨,😊😌💚✨,😊✨🌟,😊✨🌟,😌💪🌈🙏,😔💔😞😣,😔😞😣😩,😌💪🌈,😊😌✨🌈,🚨💀😰🌑⚠️,😊😌💪🌈,😔💔😢,😌✨💚🙏,💪✨🌈😊,😊✨🌈,😌✨🙏,😊🌟💪🌈,😊✨💪🌈,😌💪✨,🙏✨🌈😊💪,😊✨💚🌈😌,⚠️😰🌑,💔😔😞,😌💚✨,😌💪🌈,😌💪✨🌈,😔😞😢,😊💚🌈,😔😞😩,😌💪✨🙏,💪🌈✨😊,😔😞💔😣,😔😞💔,😌🙏✨,😌💪✨,⚠️🚨🆘,😔😞😣,😌💪✨🌈,😊🌈💚,😊😌✨🌟,😌💪✨🌈,😊🌟💚,😌🙏💪,😔😢💔,😌✨🌈,✨💪🌈😊,😌💪✨🌈,😌💪🌈✨,😌💪✨🌈,😔😞😣😩,😌✨💪,😔💔😢😞,😔😞😣😩,😌💪🌈✨,😰⚠️🚨🆘,✨💪🙏🌈,😔😞😢,😊💚🙏🌟,😌🙏💚🌈,😊✨🌟💚,😔😞💔😣,😌🌟🌈💚,🙏💚😌✨💪,😔💔😞,😞😩😣😖,😊😌🌈💚,😊✨💪,🌟💪🙏😌,😊💪✨🌈,😊💪🌟🌈,😌💪✨🌈,😔💔😢😞,😔😣💔,😌✨🌟💚,😌💪💚🌈,✨💪🌟😌💚,😰🌑⚠️🚨,😌💪🌈,💪✨🌟,😌✨💚🌟,😌💪🌟,😊💪🌈✨,😔😞😣,🚨⚠️😰🆘,😔💔😞,😌✨🌈💚,😊😌✨,😊💪✨🌈,😊✨🌈💚,😌💚✨,😰🌑🚨🆘,😔😞😢💔,😔😣😖",0
n-1980,"😔😢😞😩,😊🌟💚🌈,😌✨💚🌈,😢💔😞,😌💚✨,😌💪✨🌈,😰😢😖,😊💚🌈,😊🌟💚,😔💔😞😣,😰🌑⚠️🚨,😌💚🌈✨,😣😖😩😔,😌✨🌈💚,😔💔😢,💚✨😊,😔😞😢,😔😞😣😩,💪✨😌,😔💔😞,😌💪✨🌈,😊😌💚✨,😔💔😞,😌💪🌈,😔💔😞😩,😊✨🌈💚,😌💪🌈,🙏💚😊✨,😰🆘⚠️,😢😔💔,😢😔💔😞,😔💔😞😣,😌💪✨🙏,😊✨🌟💚,😌💚🌈,😊😌✨🌈,😌✨🌈💚,😌💚🌟🌈,😌💚✨🌈,😔💔😞😣,😔😞😣😩,😔💔😞,😌💪✨,😌💪✨🌈,😊😌💪✨,😊💪🌈✨,😌💪🌈,😔💔😞,😔💔😞😩,😊😌🌟🌈,😌✨💪🌈,😊😌💚🌈,😔💔😞😢,😌✨🌈,😊💚🌟✨,😌💪✨🌈,💔😢😞😔,😊💪✨🌈,💪💚✨😊,😌✨🌈💚,😌💪🌈,😊😌💚🌈,😊✨🌟🌈,😊🙏✨💚,😌✨🌈💚,😊✨💚🌈,💪✨😌,😊💪✨💚,😔💔😞😣,😌💪🌈✨,😌✨🌈🙏,😔😞😣😩,😌💪🌈,😊💚✨🌟🙏,😌💪✨🌟,😌💪✨🌈,😔😞😌😢,💚✨🌈,😊😌🌈,🙏💚🌈😊,😊😌✨💚🌈,💔😔😞,😌💪🙏💚,😔😞😣😩,😌💚🌈,😰⚠️🆘🌑💊,🙏✨😌💪,😔💔😢,💪✨😌🌟,😌💪🌈,😊🌈💪✨,💚🌟💪🙏,😔💔😞,😌💚✨🌈,💚✨💪😊,😊😌✨🌈,😔😞💔,😊✨💚,😌✨🌈",0
n-1988,"😔😞😢,😌✨🌈💚,😊✨🌈💪😌,😊😌💚🌟,😔😢💔,😊✨🌈💚,😊✨🌟,😊💪✨,😊✨🌈💚,😌✨💪🌈,😰⚠️🆘,😊😌💪,😌🌟💚🌈,😌🌈💪🙏,😌💚🌈,😊✨🌈,😊😌✨🌟,😔😞😣😖,🌟✨💚🙏😊,😊🌈✨💚,😌😪😅,😔💔😞,😊🌟💪😌,😊💪✨,💔😔😞😢,😞😩😰🌑,😊💪🌟✨,😊🌟💚✨😌,🆘⚠️💀🚨🌑,😊💪✨🌈,🚨⚠️💀😰🆘,😊😌💪,😌💪🌈✨,😌🙏💪🌟,🌈💪✨🌟,😊💚✨🙏,✨🌈💪,😊✨💚🌈🙏,🆘😰💀⚠️,😊✨💚🌟🌈,😊😌🌈,😊😌✨🌈,😔😞😢,😔😞💔,😔💔😞😢,😊💚🌈✨,💀🕳️⚠️,😔😞😢💔,😌✨🌈💚,💪💚🌈✨😊",0
n-1992,"😔💔😖,🌟✨😊,😔💔😞😣,😔😣😩,😊😌💪✨🌟,😊😌💪,😌💪🌟💚,😌💪🌈,💪✨🌈,😊💚✨🌈,😊✨🌈,😌💚✨,😊✨🌟💚,😣😩😞😔,😊💚🌟,😔😞😖😩,💪✨🌈😊,💪✨💚🌈😊,😌🙏💚✨,😊💪✨🌈,😊😌✨,🙏💚✨😊🌈,😊✨🌈,😊😌✨🌈,😊✨🌟💪,😊💪✨🌟,😌💪✨🌈,😊✨🌟💚,😌💚✨🌟,🙏💚✨,😊💚🌈✨,😊😌✨🌈,😊😌✨🌈,😊✨🌈,😊✨🌟,😊🌈✨,😊😌🌈✨,😊💚✨,😊💚✨,🚨⚠️🌑🆘,😌✨🌟💚,😊✨🌈,😊✨🌟,😊😌✨🌈,😊✨🌈💚,😊😌✨🌟,😊✨🙏🌈,😊💪✨🌈,✨💪😊,😊😌🙏✨,😊✨🌈,💪✨😊🌟,💪✨😌,😊✨🌈,😊✨🌈,😊😌✨🌈,😊😌✨🌈,😊🌟💚😌,💪✨😊🌈,😊😌✨🌟,😊🙏✨💚,😊✨🌈💚,😊😌✨🌈,🙏✨😊💪,😊😌✨🌈,😊✨💚,😊✨🌟🙏,😊😌✨🌟,😔😞😩,😊😌✨🌈,😊✨🌟,😊✨💚,😊✨🌟💚,😊✨🌈,😊😌✨,🌟✨💚😊,😊😌✨🌈💪,✨😊💚🌈,😊✨💪🌈,😔😞😣,😔😞😣,😢😔😞,😊✨🌈💪💚,😌💪🌈✨,😊🌟🌈😌,😊😌✨🌈,😊😌✨,😊✨🌈💪,😊✨💚🌟,😊✨🌈💚,😊✨🌈💚,😊✨🌈,😊😌✨🌈💚,😌✨💪🌈,😊✨🌈💪,😊💚✨🌟,😊🌟🌈,✨😊💪,😊✨🌟💚",0
n-2001,"⚠️😔😞😣,😊✨🌟,😊💚✨,😊😌🌟,😊🌟✨💪,😊✨💚🌟,🙏✨😊,😔😞😣😩,😊😌✨🌈,💔😔😞😢,😊😌✨💪,😊✨🌟,😊✨🌟💚,😊💚✨🌟🙏,😊✨🌟💚,😊✨🌟💚🌈,😊✨🌈,😊✨🌟,💪🌈💚✨,💪✨🌟🌈,😊✨🌈,😊✨🌟💚,😊✨🌟💚,💚✨🌈😊,😊✨🌟,😊✨🌟💚,💚✨😌🌟,😊😌✨🌟,😊💪✨,🌟✨😊💪,😊✨🌟,😊✨🙏,😊✨🌟💚🌈,😊😌✨🌈,😊✨🌟💚,😊💚🌟,😊✨🌟,😊✨🌟,💪✨🙏💚,😊🌈✨,😊✨🌟💚,😊✨🌟,😊😌✨🌟,😌💚🙏✨🌈,😊✨🌟,😊💪✨🌈,😊😌💪✨,😞😖😰🌑😣,😌💪🙏✨,😊💪✨🌟🌈,😊💪✨🌟,😔😢😞😩,😊😌✨🌈,😊✨🌟💚,😊✨🌟💚,😊😌✨🌟,😊😌✨🌟,😊✨🌟,😊💚✨🙏,😔💔😞😢,😔😞😢💔,💪✨🌟,😊😌✨🌟💚,😊✨🌟💚🌈,😊✨🌟,😌🌟💚🙏,😊😌💪✨,😊💪🌟🌈,😊🙏✨💚,😊😌✨,😊✨🌟💚,😊✨🌟💪,😊✨🌟,😊✨🌟💪,😊✨🌟💪,😊😌✨,😊✨🌈,😊✨🌟,😊😌✨🌟,😔😞💔,😊🌟🌈,😌✨🌟💚,😊😌💚✨,😊💪✨🌟,✨🌟💚,😊✨🌟,😊💚🌈✨,😊✨🌟,😊✨🌟💚,😊😌✨,😊😌💪✨,😊😌💪✨,😊😌💚✨,😊🌟💚🌈,😌✨🌈💚,😊✨🌟,😊✨🌈,😊😌✨🌟,😊💪🌟,😣😖😩😔💔",0
n-2003,"😊✨🌟💚,😊😌🌈✨,😊✨🌈💚,😊😌✨🌈,😊✨🌟🌈,😢😔💔🙏,😊✨🌈💪,😊💚✨🌟,😊😌🌟🌈,😌✨💚🌈,😊💚✨🌈,😊🌟💚🌈,😊✨💚,😌💪🌈😊,😊🌈✨,😊✨🌈,😊🌈✨💚,😊✨🌟💚,😊😌✨🌈,😊😌💚🌈,😊✨🌟💚,😔😞😩💔,😊😌💚🌟,😊😌✨🌟,😊✨💪,😊✨💚,😊✨🌈💚,😊✨🌈💚,😔😣😩,😔💔😢😞,😊😌🌟,😊✨🌟🙏,😌✨💚🌈,😊😌✨🌟💚,😊😌✨🌈,😌💪✨🌈,😔😞😢😩,😊😌✨🌈,😊✨🌈,😌😊🌟💚,😌💚🌈,😔💔😞😩,💪✨🌟😌,😔😣😩😢,🌟✨💚😊🙏,😌💪🌈✨,😔😞😢,😊😌✨,😌💚🌈,😊✨🌟💚🙏,💪✨😊🌟,😊✨🌈💚,😊✨🌟,😊😌✨🌈,🌟✨🙏💚,😔😢😞😣,😔😢😖😩😣,😔💔😢😞😣,🙏😌🌟💚,😔😢😩,😊✨🌈💚😌,😌💪✨🌈,😊✨🌈💚🌟,😌✨🌈💚,😊😌✨,😊😌🌟💚,😢😔💔,😖😩😣😔,😌💪🌈✨,😌💪🙏🌈,😔😞😢😣,🙏💚😌🌈,😊😌✨🌟,😢😔😞,😌💪🌈😊,😔💔😢😞,😊💪✨🌈,😊✨💚🌟,😊💚🌟🌈,😊💪✨,😊✨🌟,😔😢😣😩",0
