user_id,post_sequence,suicide_risk
317,"💀🔪😭⚠️,💀😭⚠️🕳️,😔💔😭⚠️🕳️,😔😰💔,💀😭😰⚠️💔",1
317,"💀😭⚠️🕳️,😔💔😭⚠️🕳️,😔😰💔,💀😭😰⚠️💔,😔😰⚠️💔",1
317,"😔💔😢🕳️⚠️,😔😰😖💔⚠️,💀😭😰⚠️💔,😔😰⚠️💔,💀😭⚠️🕳️",0
317,"😔😰💔,💀😭😰⚠️💔,😔😰⚠️💔,💀😭⚠️🕳️,😔🕳️💔😢",0
317,"💀😭😰⚠️💔,😔😰⚠️💔,💀😭⚠️🕳️,😔🕳️,😔💔😰⚠️🕳️",1
317,"😔😰⚠️💔,💀😭⚠️🕳️,😔🕳️,😔💔😰⚠️🕳️,💀😭⚠️🕳️😰",0
317,"💀😭⚠️🕳️,😔🕳️💔😢,😔💔😰⚠️🕳️,💀😭⚠️🕳️😰,😔💔😢",0
317,"😔🕳️,😔💔😰⚠️🕳️,💀😭⚠️🕳️😰,😔💔😢😞⚠️,💀🕳️😭🔪⚠️",0
317,"😔💔😰⚠️🕳️,💀😭⚠️🕳️😰,😔💔😢,💀🕳️😭⚠️,😔💔😢",0
318,"💀🕳️😭😔💔,💀🕳️🌑😭⚠️,💀🔫⚠️🕳️😭,💀🕳️🚨😭💊,💀🕳️⚠️😭🔪",1
318,"💀🕳️🌑😭⚠️,💀🔫😭🕳️⚠️,💀🕳️🚨😭💊,💀⚠️🕳️😭,💀🕳️⚠️😭🌑",2
318,"💀🔫⚠️🕳️😭,💀🕳️🚨😭💊,💀🕳️⚠️😭🔪,💀🕳️⚠️😭🌑,💀🔫🌊⚠️🚨",3
318,"💀🕳️🚨😭💊,💀⚠️🕳️😭,💀🕳️⚠️😭🌑,💀🔫🌊⚠️🚨,💀🕳️🔪🚨😭",1
318,"💀🕳️⚠️😭🚨,💀🕳️⚠️😭🌑,💀🔫🌊⚠️🚨,💀🕳️🔪🚨😭,💀🕳️⚠️😭🌑",1
318,"💀🕳️⚠️😭🌑,💀🔫🌊⚠️🚨,💀🕳️🔪🚨😭,💀🕳️⚠️😭🌑,💀⚠️🔪🕳️",1
318,"💀🔫🌊⚠️🚨,💀🕳️🔪🚨😭,💀🕳️⚠️😭🌑,💀⚠️🔪🕳️,💀🔫🚨😭🕳️",1
319,"💀😔😭🕳️⚠️,💀😰🕳️😭⚠️,💀🕳️😭⚠️😔,💀🔪🚨⚠️🕳️,💀😭⚠️🕳️",0
319,"💀😰🕳️😭,💀🕳️😭⚠️😔,💀🔪🚨⚠️🕳️,💀😭⚠️🕳️,😔💔🕳️😭⚠️",2
321,"😭💔😔⚠️🕳️,💀🕳️😭😔⚠️,💀💊⚠️😰🕳️,💀💊😰🕳️,💀🕳️😭🔪⚠️",1
321,"💀🕳️😭😔⚠️,💀💊⚠️😰🕳️,💀💊🤮⚠️🕳️,💀🕳️😭🔪⚠️,💀🕳️😭⚠️🔪",2
323,"💀🔪⚠️🕳️,💀😭🕳️⚠️😔,💀🔪😭⚠️🕳️,💀😔💔🕳️😭,😊😌💪",0
323,"💀😭🕳️⚠️😔,💀🔪😭⚠️🕳️,💀😔💔🕳️😭,😊😌💪,😔💔😢",0
324,"💀🔪⚠️😭🚨,💀🕳️😭⚠️,💀⚠️🕳️😭🚨,💀🕳️😭⚠️,💀💊🚨😭🕳️",3
324,"💀🕳️😭⚠️,💀⚠️🕳️😭🚨,💀🕳️😭⚠️💔,💀💊🚨😭🕳️,💀⚠️🕳️😭🔪",1
324,"💀⚠️🕳️😭🚨,💀🕳️😭⚠️,💀💊🚨😭🕳️,💀⚠️🕳️😭🔪,💀😭⚠️🕳️💔",1
324,"💀🕳️😭⚠️,💀💊🚨😭🕳️,💀⚠️🕳️😭🔪,💀😭⚠️🕳️💔,💀🕳️😭⚠️🔪",1
324,"💀💊🚨😭🕳️,💀⚠️🕳️😭🔪,💀😭⚠️🕳️💔,💀🕳️😭⚠️🔪,💀🕳️😭⚠️🔪",1
324,"💀⚠️🕳️😭🔪,💀😭⚠️🕳️💔,💀🕳️😭⚠️🔪,💀🕳️😭⚠️🔪,💀🔪⚠️😭🕳️",1
324,"💀😭⚠️🕳️💔,💀🕳️😭⚠️🔪,💀🕳️😭⚠️🔪,💀🔪⚠️😭🕳️,💀🕳️🚨😭⚠️",1
324,"💀🕳️😭⚠️🔪,💀🕳️😭⚠️🔪,💀🔪⚠️😭🕳️,💀⚠️🕳️😭,💀🔪⚠️😭🕳️",1
324,"💀🕳️😭⚠️🔪,💀🔪⚠️😭🕳️,💀🕳️😭⚠️,💀🔪⚠️😭🕳️,💀😭⚠️😔💔",1
324,"💀🔪⚠️😭🕳️,💀🕳️⚠️😭🔪,💀🔪⚠️😭🕳️,💀😭⚠️😔😖,💀😔🕳️😭⚠️",1
324,"💀🕳️🚨😭⚠️,💀🔪⚠️😭🕳️,💀😭⚠️😔💔,💀😔🕳️😭⚠️,💀😭🔪🕳️⚠️",1
324,"💀🔪⚠️😭🕳️,💀😭⚠️😔💔,💀😔🕳️😭⚠️,💀🔪😭🕳️⚠️,💀🔪😭⚠️",2
324,"💀😭⚠️😔💔,💀😔🕳️😭⚠️,💀🔪😭🕳️⚠️,💀🔪😭⚠️,💀⚠️🕳️😭🚨",3
324,"💀😔🕳️😭⚠️,💀🔪😭🕳️⚠️,💀🔪😭⚠️,💀⚠️🕳️😭🚨,💀🕳️⚠️😭",1
324,"💀🔪😭🕳️⚠️,💀🔪😭⚠️,💀⚠️🕳️😭🚨,💀🕳️⚠️😭,💀🕳️😰😭⚠️",1
324,"💀🔪😭⚠️,💀⚠️🕳️😭🚨,💀🕳️😭⚠️🪦,💀🕳️😰😭⚠️,💀🔪🚨⚠️🔫",1
324,"💀⚠️🕳️😭🚨,💀🕳️😭⚠️,💀🕳️😭⚠️,💀🔪🚨⚠️🔫,💀🔪🚨⚠️🔫",1
324,"💀🕳️⚠️😭,💀🕳️😭⚠️,💀🔪🚨⚠️🔫,💀🔪🚨⚠️🔫,💀🔪🚨⚠️😭",1
324,"💀🕳️😰😭⚠️,💀🔪🚨⚠️🔫,💀🔪🚨⚠️🔫,💀🔪🚨⚠️😭,💀🕳️😭😔⚠️",2
324,"💀🔪🚨⚠️🔫,💀🔪🚨⚠️🔫,💀🔪🚨⚠️😭,💀🕳️😭😔⚠️,💀🕳️🚨😭⚠️",1
324,"💀🔪🚨⚠️🔫,💀🔪🚨⚠️😭,💀🕳️😭😔⚠️,💀🕳️🚨😭⚠️,💀🕳️😭⚠️💔",1
324,"💀🔪🚨⚠️😭,💀🕳️😭😔⚠️,💀🕳️🚨😭⚠️,💀🕳️😭⚠️💔,💀😔🕳️😭⚠️",3
324,"💀🕳️😭😔⚠️,💀🕳️⚠️😭🔪,💀🕳️😭⚠️💔,💀😔🕳️😭⚠️,💀🕳️⚠️😭🔪",2
324,"💀🕳️🚨😭⚠️,💀🕳️😭⚠️💔,💀😔🕳️😭⚠️,💀🕳️⚠️😭🔪,💀⚠️🕳️😭📅",3
324,"💀🕳️😭⚠️💔,💀😔🕳️😭⚠️,💀🕳️⚠️😭🔪,💀⚠️🕳️😭📅,💀🕳️😭⚠️🩸",2
324,"💀😔🕳️😭⚠️,💀🕳️⚠️😭🔪,💀⚠️🕳️😭📅,💀🕳️😭⚠️,💀🕳️😭⚠️😔",1
324,"💀🕳️⚠️😭🔪,💀⚠️🕳️😭📅,💀🕳️😭⚠️🩸,💀🕳️😭⚠️😔,💀🔪⚠️🕳️",2
324,"💀⚠️🕳️😭📅,💀🕳️😭⚠️🩸,💀🕳️😭⚠️😔,💀🔪⚠️🕳️,💀⚠️🕳️😭🔪",2
324,"💀🕳️😭⚠️,💀🕳️😭⚠️😔,💀🔪⚠️🕳️,💀⚠️🕳️😭🔪,💀🕳️😭⚠️💔",1
324,"💀🕳️😭⚠️😔,💀🔪⚠️🕳️,💀⚠️🕳️😭🔪,💀🕳️😭⚠️💔,💀⚠️🕳️😭🔪",0
324,"💀🔪⚠️🕳️,💀⚠️🕳️😭🔪,💀🕳️😭⚠️💔,💀⚠️😭🕳️🔫,😔💔😢😞🕳️",1
324,"💀⚠️🕳️😭🔪,💀🕳️😭⚠️💔,💀⚠️🕳️😭🔫,😔💔😢😞🕳️,💀🕳️😭⚠️💔",0
324,"💀🕳️😭⚠️💔,💀⚠️🕳️😭🔫,😔💔😢😞🕳️,💀🕳️😭⚠️💔,💀🕳️😭⚠️",1
324,"💀⚠️🕳️😭🔪,😔💔😢😞🕳️,💀🕳️😭⚠️💔,💀🕳️😭⚠️,💀🕳️😭🚨⚠️",0
324,"😔💔😢😞🕳️,💀🕳️😭⚠️💔,💀🕳️😭⚠️,💀🕳️😭🚨⚠️,😔💔🕳️😭⚠️",2
324,"💀🕳️😭⚠️💔,💀🕳️😭⚠️,💀🕳️🚨😭⚠️,😔💔🕳️😭⚠️,💀🕳️⚠️😭🌑",1
324,"💀🕳️😭⚠️,💀🕳️🚨😭⚠️,😔💔🕳️😭⚠️,💀🕳️⚠️😭🌑,💀😭🕳️⚠️💔",1
324,"💀🕳️😭🚨⚠️,😔💔🕳️😭⚠️,💀🕳️⚠️😭🌑,💀😭🕳️⚠️💔,💀🕳️😭⚠️",2
324,"😔💔🕳️😭⚠️,💀🕳️⚠️😭🌑,💀😭🕳️⚠️💔,💀🕳️😭⚠️😔,💀🚗🌲⚠️",1
324,"💀🕳️⚠️😭🌑,💀🕳️😭😔,💀🕳️😭⚠️,💀🚗🔪⚠️🕳️,💀😭⚠️🕳️",0
324,"💀😭🕳️⚠️💔,💀🕳️😭⚠️😔,💀🚗🔪⚠️🕳️,💀😭⚠️🕳️,😔💔😢🕳️",0
324,"💀🕳️😭⚠️😔,💀🚗🔪🕳️,💀😭⚠️🕳️,😔💔😢🕳️,😔💔😞🕳️",2
324,"💀🚗🌲⚠️,💀😭⚠️🕳️,😔💔😢🕳️,😔💔😞🕳️,💀😭🕳️⚠️😔",2
324,"💀😭⚠️🕳️,😔💔😢🕳️,😔💔😞🕳️,💀😭🕳️⚠️😔,💀🕳️😭⚠️💔",2
324,"😔💔😢😞🕳️,😔💔😞🕳️😭,💀😭🕳️⚠️😔,💀🕳️😭⚠️💔,💀🕳️⚠️😭🌑",0
324,"😔💔😞🕳️,💀😭🕳️⚠️😔,💀🕳️😭⚠️💔,💀🕳️⚠️😭🌑,💀🕳️😭⚠️😔",0
324,"💀😭🕳️⚠️😔,💀🕳️😭⚠️💔,💀🕳️⚠️😭🌑,💀🕳️😭⚠️😔,😔💔🕳️😭⚠️",0
324,"💀🕳️😭⚠️💔,💀🕳️⚠️😭🌑,💀🕳️😭⚠️😔,😔💔🕳️😭⚠️,💀🕳️😭⚠️💔",1
324,"💀🕳️⚠️😭🌑,💀🕳️😭⚠️😔,😔💔🕳️😭⚠️,💀🕳️😭⚠️💔,💀🕳️😭😔💔",2
324,"💀🕳️😭⚠️😔,😔💔🕳️😭⚠️,💀🕳️😭⚠️💔,💀🕳️😭😔💔,💀🕳️😭🔪⚠️",0
324,"😔💔🕳️😭⚠️,💀🕳️😭⚠️💔,💀🕳️😭😔💔,💀🕳️😭🔪⚠️,😔💥🕳️😩⚠️",2
324,"💀🕳️😭⚠️💔,💀🕳️😭😔💔,💀🕳️😭🔪⚠️,😔💥🕳️😭⚠️,💀💊🚗⚠️🕳️",0
324,"💀🕳️😭😔💔,💀🕳️😭⚠️🔪,😔💥😖🕳️⚠️,💀💊🚗⚠️🕳️,💣😰🕳️😭⚠️",1
324,"💀🕳️😭🔪⚠️,😔💥😖🕳️⚠️,💀💊🚗⚠️🕳️,💣😔💥🕳️⚠️,💀🕳️😭⚠️",1
324,"😔💥😩🕳️⚠️,💀💊🚗⚠️🕳️,💣😔💥🕳️⚠️,💀🕳️😭⚠️,💀😔🕳️😭⚠️",1
324,"💀💊🚗⚠️🕳️,💣😰🕳️😭⚠️,💀🕳️😭⚠️,💀😔🕳️😭⚠️,💀🕳️😰⚠️😭",1
324,"💣😰🕳️😭⚠️,💀🕳️😭⚠️,💀😔🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️😰😭⚠️",0
324,"💀🕳️😭⚠️,💀😔🕳️😭⚠️,💀🕳️😰⚠️😭,💀🕳️😭⚠️🌑,💊😰⚠️🕳️💀",1
324,"💀😔🕳️💔😢,💀🕳️😰⚠️😭,💀🕳️😭⚠️,💊😰⚠️🕳️💀,💀🕳️😰😭⚠️",1
324,"💀🕳️😰😭⚠️,💀🕳️😰😭⚠️,💊😰⚠️🕳️💀,💀🕳️😰😭⚠️,💀⚠️🕳️😭",1
324,"💀🕳️😭⚠️🌑,💊😰⚠️🕳️💀,💀🕳️😰😭⚠️,💀⚠️🕳️😭,💀😭🕳️⚠️😔",0
324,"💊😰⚠️🕳️💀,💀🕳️😰😭⚠️,💀⚠️🕳️😭,💀😭🕳️⚠️😔,😔💔😢🕳️⚠️",1
324,"💀🕳️😰😭⚠️,💀⚠️🕳️😭,💀😭🕳️⚠️😔,😔🕳️😭😞⚠️,💀🕳️😭💔",1
324,"💀⚠️🕳️😭,💀😭🕳️⚠️😔,😔💔😢🕳️⚠️,💀🕳️😭⚠️💔,💀🕳️😰😔💔",1
324,"💀😭🕳️⚠️😔,😔💔😢🕳️⚠️,💀🕳️😭⚠️💔,💀🕳️😰😔💔,💀🕳️⚠️😭🚨",0
324,"😔🕳️😭😞💀,💀🕳️😭⚠️💔,💀🕳️😰😔💔,💀🕳️⚠️😭🚨,😔💔😢🕳️",1
324,"💀🕳️😭💔,💀🕳️😰😔💔,💀🕳️⚠️😭🚨,😔💔😢🕳️,💀💊😰🕳️⚠️",2
324,"💀🕳️😰😔💔,💀🕳️⚠️😭🚨,😔💔😢🕳️,💀💊😭⚠️🕳️,💀🕳️😭⚠️🔪",1
324,"💀🕳️⚠️😭🚨,😔💔😢,💀💊😭⚠️🕳️,💀🕳️😭⚠️😔,💀🔪😭⚠️",3
324,"😔💔😢🕳️,💀💊😭🕳️⚠️,💀🕳️😭⚠️😖,💀😭⚠️🕳️,💀🕳️😭💊⚠️",1
324,"💀💊😭⚠️🕳️,💀🕳️😭⚠️,💀🔪😭⚠️,💀😭🕳️⚠️😔,💀🕳️😭⚠️😖",0
324,"💀🕳️😭⚠️😔,💀😭⚠️🕳️,💀🕳️😭💊⚠️,💀🕳️😭⚠️😖,💀🕳️😭",1
324,"💀🔪😭⚠️,💀🕳️😭💊⚠️,💀🕳️😭⚠️😖,💀🕳️😭⚠️,💀🕳️😭😔⚠️",1
324,"💀🕳️😭💊⚠️,💀🕳️😭⚠️😖,😔😩🕳️😭⚠️,💀🕳️😭😔⚠️,💀🕳️😭🛒💔",1
324,"💀🕳️⚠️😭😖,💀🕳️😭⚠️,💀🕳️😭😔⚠️,💀😭🕳️⚠️💊,💀🕳️😭😰⚠️",1
324,"💀🕳️😰😭⚠️,💀🕳️😭😔⚠️,💀😭🕳️⚠️💊,💀🕳️😭😰⚠️,💀⚠️🕳️😭🚨",0
324,"💀🕳️😭😔⚠️,💀😭🕳️⚠️💊,💀🕳️😭⚠️,💀⚠️🕳️😭🚨,🕳️😰💀😔🌊",0
324,"💀🕳️😭🛒💔,💀🕳️😭😰⚠️,💀🕳️⚠️😭🚨,🕳️😰💀😔🌊,💀🕳️😰⚠️😭",1
324,"💀🕳️😭😰⚠️,💀🕳️⚠️😭🚨,🕳️😰💀😔🌊,💀🕳️😰⚠️😭,💀😭🕳️⚠️",1
324,"💀🕳️⚠️😭🚨,🕳️😰💀😔🌊,💀🕳️😰⚠️😭,💀😭🕳️⚠️,💀🕳️⚠️😭💸",1
324,"🕳️😰💀😔🌊,💀🕳️😰⚠️😭,💀😭🕳️⚠️,💀🕳️⚠️😭💸,💀⚠️😰🕳️😭",0
324,"💀🕳️😰⚠️😭,💀😰🕳️😭⚠️,💀🕳️⚠️😭💸,💀⚠️😰🕳️😭,💀🕳️😭😔⚠️",1
324,"💀😰🕳️😭⚠️,💀🕳️⚠️😭💸,💀⚠️😰🕳️😭,💀🕳️😭😔⚠️,💀😰🕳️😭⚠️",1
324,"💀🕳️⚠️😭💸,💀🚨⚠️😭🕳️,💀🕳️😭😔⚠️,💀😰🕳️😭⚠️,💀🔪🚨🕳️😭",2
324,"💀🚨⚠️😭🌑,💀🕳️😭😔⚠️,💀😰🕳️😭⚠️,💀🔪🚨😭🕳️,💀🔪😭🕳️⚠️",1
324,"💀🕳️😭😔⚠️,💀😰🕳️😭⚠️,💀🔪🚨🕳️😭,💀🔪😭🕳️⚠️,💀🔪😭🕳️⚠️",1
324,"💀😰🕳️😭⚠️,💀🔪🚨😭🕳️,💀🔪😭🕳️⚠️,💀🔪😭🕳️⚠️,💀😭🕳️🔪⚠️",1
324,"💀🔪🚨🕳️😭,💀🔪😭🕳️⚠️,💀🔪😭🕳️⚠️,💀😭🕳️🔪⚠️,💀🕳️😭⚠️🩸",0
324,"💀🔪😭🕳️⚠️,💀🔪😭🕳️⚠️,💀😭🕳️🔪⚠️,💀🕳️😭⚠️😖,💀🕳️😭⚠️",1
324,"💀🔪😭🕳️⚠️,💀😭🕳️🔪⚠️,💀🕳️😭⚠️🩸,💀🕳️😭🚨,💀💊⚠️😭🕳️",2
324,"💀😭🕳️🔪⚠️,💀🕳️😭⚠️🩸,💀🕳️😭🚨,💀💊⚠️🕳️😭,💀😰🕳️😭⚠️",2
324,"💀🕳️😭⚠️🩸,💀🕳️😭⚠️,💀💊⚠️😭🕳️,💀😰⚠️😭🕳️,💀🔪🚨😭⚠️",0
324,"💀🕳️😭⚠️,💀💊⚠️😭🕳️,💀😰⚠️😭😔,💀🔪🚨😭⚠️,💀😔🕳️💔⚠️",1
324,"💀💊⚠️😭🕳️,💀😰🕳️😭⚠️,💀🔪🚨😭⚠️,💀😔🕳️💔😭,💀🕳️😭💔⚠️",1
328,"💀🔪💊🚨😭,💀😭⚠️🕳️,💀😭😔⚠️🕳️,💀💊🚨😭🕳️,💀🕳️😭⚠️",0
328,"💀😭⚠️,💀😭🕳️⚠️😔,💀💊🚨😭🕳️,💀🕳️😭⚠️,💀🕳️⚠️😭💊",2
328,"💀😭🕳️⚠️😔,💀💊🚨😭⚠️,💀🕳️😭⚠️,💀🕳️⚠️😭💊,💀🔪🚨😭🕳️",2
328,"💀💊🚨😭🕳️,💀🕳️😭⚠️,💀🕳️⚠️😭💊,💀🔪🚨😭🕳️,💀🕳️😭⚠️",2
328,"💀🕳️😭⚠️,💀🕳️⚠️😭💊,💀🔪🚨😭🕳️,💀🕳️😭⚠️,💀🔪⚠️😭",2
328,"💀🕳️⚠️😭💊,💀⚠️😭🕳️🔪,💀🕳️😭⚠️,💀🔪⚠️😭,💀🕳️😭⚠️",2
328,"💀🔪🚨😭🕳️,💀🕳️😭⚠️,💀🔪⚠️😭,💀🕳️😭⚠️,💀🔪🚨😭🕳️",2
328,"💀🕳️😭⚠️,💀🔪⚠️😭,💀🕳️😭⚠️,💀🔪🚨😭🕳️,💀🚨⚠️🕳️😭",2
328,"💀🔪⚠️😭,💀🕳️😭⚠️,💀🔪🚨😭🕳️,💀🚨⚠️🕳️😭,💀🕳️🚨😭⚠️",2
328,"💀🕳️😭⚠️,💀🔪🚨😭🕳️,💀🚨⚠️🕳️😭,💀🕳️🚨😭⚠️,💀🕳️😭⚠️",2
328,"💀🔪🚨😭🕳️,💀🚨⚠️🕳️😭,💀🕳️🚨😭⚠️,💀🕳️😭⚠️,💀🔪🚨😭⚠️",0
328,"💀🚨⚠️🕳️😭,💀🕳️🚨😭⚠️,💀🕳️😭⚠️,💀🔪🚨😭🕳️,😰⚠️😔💔",2
328,"💀🕳️🚨😭⚠️,💀🕳️😭⚠️,💀🔪🚨😭🕳️,😰⚠️😔💔,🔪😭😔⚠️",2
328,"💀🕳️😭⚠️,💀🔪🚨😭⚠️,😰⚠️😔💔,🔪😭⚠️😔,💀⚠️🔪🕳️",3
328,"💀🔪🕳️😭,😰⚠️😔💔,🔪😭⚠️😔,💀⚠️🚨🔪📅,💀🕳️🚨😭⚠️",2
328,"😰⚠️😔💔,🔪😭⚠️😔,💀⚠️🚨🔪📅,💀🕳️🚨😭⚠️,💀🕳️🚨⚠️🔪",2
328,"🔪😭⚠️💔,💀⚠️🔪📅😭,💀🕳️🚨😭⚠️,💀🕳️🚨⚠️🔪,💀🕳️🚨🔪⚠️",3
328,"💀⚠️🚨🔪📅,💀🕳️🚨😭⚠️,💀🕳️🚨⚠️🔪,💀🕳️🚨🔪⚠️,💀🕳️😭⚠️",1
328,"💀🕳️🚨😭⚠️,💀🕳️🚨🔪⚠️,💀🕳️🚨🔪⚠️,💀🕳️😭⚠️,💀😰⚠️😭🔪",1
328,"💀🕳️🚨⚠️🔪,💀🕳️🚨🔪⚠️,💀🕳️😭⚠️,💀😰⚠️😭🔪,💀😰⚠️😭🔪",3
328,"💀🕳️🚨🔪⚠️,💀⚠️🕳️😭,💀😰🕳️⚠️😭,💀😰🕳️⚠️😭,💀🕳️⚠️😭🔪",3
328,"💀⚠️🕳️😭,💀😰⚠️😭🔪,💀😰⚠️😭🔪,💀🕳️⚠️😭🔪,💀🕳️⚠️😭🔪",1
328,"💀😰⚠️😭🔪,💀😰🕳️⚠️😭,💀🕳️⚠️😭🚨,💀🕳️⚠️😭🔪,💀🔪⚠️😭",1
328,"💀😰🕳️⚠️😭,💀🕳️⚠️😭🔪,💀🕳️⚠️😭🔪,💀🔪⚠️😭,💀😭🕳️⚠️😔",3
328,"💀🕳️⚠️😭🔪,💀🕳️⚠️😭🔪,💀⚠️😭🔪,💀😭🕳️⚠️😔,💀💊😭⚠️🕳️",0
328,"💀🕳️⚠️😭🔪,💀🔪⚠️😭,💀😭🕳️⚠️😔,💀💊😭⚠️🕳️,💀🕳️😭⚠️",1
328,"💀🔪⚠️😭,💀😭🕳️⚠️😔,💀💊😭⚠️🕳️,💀🕳️😭⚠️,💀🕳️😭⚠️",0
328,"💀😭🕳️⚠️😔,💀💊😭⚠️🕳️,💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️⚠️😭",1
328,"💀💊😭⚠️🕳️,💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️⚠️😭,💀😭🕳️⚠️😔",1
328,"💀🕳️😭⚠️,💀🕳️😭⚠️,💀🕳️⚠️😭,💀😭🕳️⚠️😔,💀🕳️😭⚠️",2
328,"💀🕳️😭⚠️,💀🕳️⚠️😭,💀😭🕳️⚠️😔,💀🕳️😭⚠️,💀💊😰🕳️😭",0
328,"💀🕳️⚠️😭,💀😭🕳️⚠️😔,💀🕳️😭⚠️,💀💊😰🕳️😭,💀🕳️⚠️😭💊",0
328,"💀😭🕳️⚠️😔,💀🕳️😭⚠️,💀💊😰🕳️😭,💀🕳️⚠️😭💊,💀🕳️⚠️😭💊",3
328,"💀🕳️😭⚠️😖,💀💊😰🕳️😭,💀🕳️⚠️😭💊,💀🕳️⚠️😭🚨,💀💊⚠️🕳️😭",1
328,"💀💊😰🕳️😭,💀🕳️⚠️😭💊,💀🕳️⚠️😭💊,💀💊⚠️🕳️😭,💀😰🕳️⚠️😭",2
328,"💀🕳️⚠️😭💊,💀🕳️⚠️😭💊,💀💊⚠️🕳️😭,💀😰⚠️😭🔪,💀🕳️😰💊⚠️",0
328,"💀🕳️⚠️😭💊,💀💊⚠️🕳️😭,💀😰🕳️⚠️😭,💀🕳️😰💊⚠️,⚠️😰🕳️",2
328,"💀💊⚠️🕳️😭,💀😰🕳️⚠️😭,💀🕳️😰💊⚠️,⚠️😰🕳️,💀💊⚠️😰🕳️",2
328,"💀😰⚠️😭🔪,💀🕳️😰⚠️😭,⚠️😰🕳️,💀💊⚠️😰🕳️,💀💊⚠️🕳️",1
328,"💀🕳️😰💊⚠️,⚠️😰🕳️,💀💊⚠️😰🕳️,💀💊⚠️🕳️,💀🕳️😰⚠️😭",2
328,"⚠️😰🕳️,💀💊⚠️😰🕳️,💀💊⚠️😰,💀🕳️😰⚠️😭,💀💊⚠️🕳️😰",2
329,"💀💊⚠️🕳️😭,💀🕳️😭⚠️😔,💀🕳️😭⚠️💔,💀🕳️😭😔⚠️,💀🕳️😭😔⚠️",3
329,"💀🕳️😭😰⚠️,💀🕳️😭💔⚠️,💀🕳️😭⚠️😔,💀🕳️😭😔⚠️,💀🕳️😭🔪⚠️",0
329,"💀🕳️😭⚠️💔,💀🕳️😭⚠️😔,💀🕳️😭😔⚠️,💀🕳️😭🔪⚠️,😔💔😢",3
329,"💀🕳️😭⚠️😔,💀🕳️😭😔⚠️,💀🕳️😭🔪⚠️,😔💔😢,💀🕳️😭⚠️🩸",3
329,"💀🕳️😭😔⚠️,💀🕳️😭🔪⚠️,😔💔😢,💀🕳️😭⚠️🩸,😔💔😢🕳️⚠️",1
329,"💀🕳️😭🔪⚠️,😔💔😢,💀🕳️😭⚠️🩸,😔💔😢🕳️⚠️,💀🕳️😭⚠️😔",0
329,"😔💔😢,💀🕳️😭⚠️🩸,😔💔😢😖🕳️,💀🕳️😭⚠️😔,😔💔😩🕳️⚠️",3
329,"💀🕳️😭⚠️🩸,😔💔😢🕳️⚠️,💀🕳️😭⚠️😔,😔💔😢😞⚠️,💀🕳️😭🚨💊",0
330,"💀🕳️⚠️😭🔪,💀⚠️🕳️😭🚨,💀🕳️😭⚠️💊,💀🕳️😭⚠️💔,💀⚠️🪦😰🕳️",0
330,"💀⚠️🕳️😭🚨,💀🕳️😭⚠️💊,💀🕳️😭⚠️💔,💀⚠️🪦😰🕳️,😖💔⚠️😭😔",0
330,"💀🕳️😭⚠️💊,💀🕳️😭⚠️,💀⚠️🪦😰🕳️,😖💔⚠️😭😔,😔💔😞⚠️🕳️",1
330,"💀🕳️😭⚠️😔,💀⚠️🪦😰🕳️,😭😰⚠️😔💔,😔💔😞⚠️,💀⚠️🕳️😭🔪",0
331,"💀🕳️😭⚠️,💀🕳️😭😔⚠️,😔💔😞,💀🕳️😭😔💔,💀🕳️😭💔⚠️",2
331,"💀🕳️😭😔💔,😔💔😞,💀🕳️😭😔💔,💀🕳️😭💔⚠️,💀🚨🔪🕳️😭",1
332,"💀🕳️😭⚠️💊,💀😭🕳️⚠️😔,💀🕳️⚠️🔪😭,💀🚨⚠️😭🕳️,💀🕳️⚠️😭🔪",0
332,"💀😭🕳️⚠️😔,💀🕳️⚠️🔪,💀🚨⚠️😭🕳️,💀🕳️⚠️😭🔪,💀📝⚠️🕳️😭",3
333,"💀💊⚠️🕳️😰,💀🕳️😭⚠️🩸,💀🕳️😭⚠️🔪,💀🕳️😭⚠️,💀🔪💊🚨",1
333,"💀🕳️😭⚠️🩸,💀🕳️😭⚠️,💀🕳️😭⚠️,💀🔪🩸🚨,💀😭⚠️🕳️😔",1
333,"💀🕳️😭⚠️🚨,💀🕳️😭⚠️,💀🔪💊🚨,💀😭⚠️🕳️,💀🕳️😭💊⚠️",1
334,"💀🕳️😭⚠️💊,💀😭🕳️⚠️😔,💀🕳️😭😔⚠️,💀🕳️😭⚠️💊,💀😭🕳️⚠️😔",2
334,"💀😭🕳️⚠️😔,💀😔🕳️😭⚠️,💀🕳️😭⚠️💊,💀😭🕳️⚠️😔,💀💊🕳️😭⚠️",1
335,"💀🕳️😭⚠️😔,💀🔫⚠️😰🕳️,💀😰🕳️😭⚠️,💀🕳️😭⚠️💔,💀⚠️🕳️😭💊",0
335,"💀🔫⚠️😰🕳️,💀😰🕳️😭⚠️,💀🕳️😭⚠️💔,💀⚠️🕳️😭💊,💀⚠️🕳️😭",1
336,"🌈✨🙏😌💚,💀🕳️🔪💊,💀😭🕳️⚠️😔,😔💔😢,💀🕳️😭⚠️🌑",1
