PRP$,RB,DT,JJ,NN,CC,VB,VBG,IN,NNP,NNS,PRP,VBP,MD,TO,VBZ,CD,VBD,VBN,RP,WP,WRB,FW,WDT,PDT,JJR,RBR,JJS,EX,RBS,NNPS,UH,WP$,$,'',POS,n't,'m,im,..,fucking,'s,suicide,hate,please,hope,na,fuck,ca,dont,people,kill,die,ie,feel,...,someone,life,wish,help,tired,really,anymore,want,cant,know,never,would,need,il,like,day,wan,going,gon,one,pain,talk,love,think,get,even,everyone,much,end,nothing,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,class_A,class_B,class_C,class_D
5.0,11.0,6.8,13.0,25.8,6.0,10.0,3.4,13.2,0.0,4.6,8.8,8.4,2.6,5.0,2.4,2.6,4.2,3.2,0.2,0.6,1.2,0.0,0.6,0.0,0.0,0.4,1.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030365181591877352,0.0,0.0,0.0,0.00851863427345089,0.0,0.0,0.014366823356178322,0.0034668729971197238,0.0,0.0,0.0,0.008058094868312217,0.0030651640649942825,0.012808020356600527,0.0012748220187945916,0.0,0.005364544098941404,0.0,0.0028311718572909886,0.0,0.00397723781522362,0.0020153233972105876,0.001962989339196855,0.0038645357969800858,0.0,0.005791029281216625,0.006653553235063483,0.004359258686111522,0.0,0.020985256518741956,0.0029083516592930242,0.0,0.005422071321277833,0.006281719956469262,0.0144796168249102,0.01762199076535476,0.0,0.003963569536096146,0.023279233599344737,0.006291573274377145,0.004265919810168417,0.005049016561283922,0.0028489918386725615,0.010605548433935096,0.0023928687917589885,0.002785527472431629,0.08745247148288973,0.06463878326996197,0.06844106463878327,0.12167300380228137,0.09125475285171103,0.17870722433460076,0.13688212927756654,0.13307984790874525,0.0076045627376425855,0.11026615969581749,0.32,0.18,0.36,0.14
3.4,10.2,6.2,10.8,21.8,5.8,8.4,2.6,10.0,0.0,4.2,7.4,7.2,2.2,4.2,2.4,2.4,3.4,3.2,0.2,0.6,1.0,0.0,0.6,0.0,0.0,0.4,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003470306467643126,0.0,0.0,0.0,0.009735582026801018,0.0,0.0,0.016419226692775225,0.003962140568136827,0.0,0.0,0.0,0.0069069384585533295,0.0035030446457077515,0.00975849170026707,0.0014569394500509618,0.0,0.0030654537708236593,0.0,0.0032356249797611297,0.0,0.004545414645969851,0.002303226739669243,0.0022434163876535484,0.0007361020565676354,0.0,0.008272898973166607,0.0076040608400725525,0.004982009926984597,0.0,0.01199157515356683,0.002215886978508971,0.0,0.006196652938603237,0.007179108521679157,0.016548133514183088,0.020139418017548295,0.0,0.004529793755538453,0.02217069866604261,0.004793579637620683,0.004875336925906763,0.00577030464146734,0.003255990672768642,0.01212062678164011,0.0027347071905817013,0.00318345996849329,0.10294117647058823,0.058823529411764705,0.07352941176470588,0.1323529411764706,0.08823529411764706,0.18627450980392157,0.12254901960784313,0.13725490196078433,0.00980392156862745,0.08823529411764706,0.30952380952380953,0.21428571428571427,0.35714285714285715,0.11904761904761904
4.6,11.4,7.4,11.6,25.6,7.2,8.6,3.4,13.4,0.0,4.4,10.2,7.8,2.0,4.8,4.4,2.2,3.8,3.6,0.6,1.4,0.8,0.0,0.6,0.0,0.0,0.4,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032419076114459924,0.011534002236086242,0.00438342955270678,0.0,0.007294610001279396,0.00352053976178102,0.0,0.0,0.0,0.0020457082947418015,0.0031126124251335133,0.017341715900784205,0.0,0.0,0.0054475865772531905,0.0011031187973891356,0.002874998047032335,0.003093757722439866,0.0,0.0020465203538237546,0.0039867523421459345,0.0006540597220895089,0.0,0.01176134739466906,0.009008732553563766,0.004426739470726251,0.003123515938992406,0.010655052845429351,0.004922287638019154,0.0,0.005506004313867273,0.00637896020347343,0.00490125316673947,0.023263210100146346,0.0,0.0040249251016703895,0.02363959325258537,0.0,0.004331955720542541,0.005127174712387389,0.0028930938795188863,0.010769721010311801,0.002429910104324917,0.002828647092747908,0.09583333333333334,0.058333333333333334,0.06666666666666667,0.125,0.09583333333333334,0.17083333333333334,0.1375,0.125,0.016666666666666666,0.10833333333333334,0.3958333333333333,0.20833333333333334,0.25,0.14583333333333334
6.0,12.2,9.6,13.8,29.6,8.2,13.4,3.4,15.6,0.0,5.4,13.2,11.6,2.0,7.8,4.8,2.4,5.4,4.0,1.0,1.8,1.0,0.0,0.6,0.0,0.0,0.4,0.8,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025855213790050755,0.009198722771002114,0.0034959203593192345,0.0,0.02327070647321723,0.0,0.0,0.0,0.0,0.003263031008402972,0.0012412022386643514,0.013830553669020487,0.0020648968995784,0.0,0.004344618430747607,0.002639313863382895,0.004585799354031823,0.002467367269995251,0.0032210716133169066,0.0,0.0015897790203865886,0.0005216328153948429,0.0,0.009380037551797792,0.01436948451753628,0.0035304613556656275,0.004982200732318751,0.025493200511656895,0.006281082102045182,0.0,0.021956041893569495,0.003391611762505215,0.011726702021161842,0.018553128055178444,0.002767404694508873,0.0032100019946655206,0.03770661047202506,0.0,0.0023032455929798204,0.0027260533861746938,0.002307331661937284,0.012024858866328385,0.003875856610849127,0.0,0.06201550387596899,0.06589147286821706,0.050387596899224806,0.11627906976744186,0.13953488372093023,0.15503875968992248,0.17829457364341086,0.10465116279069768,0.01937984496124031,0.10852713178294573,0.4528301886792453,0.16981132075471697,0.16981132075471697,0.20754716981132076
3.8,7.8,6.2,8.4,19.0,5.2,9.6,2.2,10.0,0.0,1.8,8.2,7.6,0.8,5.4,3.6,0.4,3.0,2.4,0.8,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042740251367226765,0.0038015129818937308,0.005778970389895061,0.0,0.0384679025373591,0.0,0.0,0.0,0.0,0.0026969950171493954,0.0,0.017147063987612135,0.006826801994524507,0.0,0.007181920263072575,0.004362947406816622,0.003790303547720181,0.004078709160604395,0.010649257170557938,0.0,0.0026280020541084425,0.0008622909805506587,0.0,0.011629332270851344,0.023753637671845688,0.002918034385805264,0.008235882843220793,0.028094547502642293,0.007787259953045812,0.0034123642868218273,0.036294681497533246,0.002803270946560433,0.01938495640232876,0.011795944838849716,0.004574689392963648,0.0,0.05713705770505838,0.0,0.001903702990115974,0.002253166574287247,0.0,0.008519069109381334,0.0032035141375385645,0.0,0.03125,0.06875,0.01875,0.09375,0.175,0.14375,0.23125,0.0875,0.01875,0.13125,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.16666666666666666
3.8,7.6,6.2,8.4,19.0,5.2,9.8,2.2,10.4,0.0,1.8,8.4,7.6,0.6,5.8,3.6,0.8,3.0,2.2,0.8,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004205366098381748,0.003740444500256883,0.005686135524193935,0.0,0.042581187296624905,0.0,0.0,0.0,0.0,0.0026536697959903682,0.0,0.016871609144437645,0.006717134492604433,0.0,0.007066548050011166,0.004292859898273383,0.0037294151373150368,0.004013187728305528,0.010478184766211623,0.0,0.0025857851536408368,0.0008484389166060697,0.0,0.011442515688187067,0.0233720531309325,0.0028711583314148174,0.00810357950437387,0.027643229470471327,0.007662163407615358,0.0033575471898447695,0.0357116344052034,0.0027582384815554454,0.025431401973603992,0.011606451749068998,0.004501200406731299,0.0,0.056219193324254235,0.0,0.0018731214159775644,0.0022169711273107447,0.0,0.00838221659356798,0.006304104126079905,0.0,0.03125,0.06875,0.01875,0.09375,0.175,0.14375,0.23125,0.0875,0.01875,0.13125,0.5945945945945946,0.10810810810810811,0.10810810810810811,0.1891891891891892
0.2,1.8,0.8,1.0,2.4,0.0,1.4,0.4,1.2,0.0,0.4,0.2,0.6,0.6,0.8,0.0,0.2,0.2,0.4,0.4,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06425664233635982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07336350600356577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03223495949509925,0.08416348408989337,0.021323421751131378,0.02076969365343769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090789198607328,0.017807284216141143,0.0,0.0,0.0,0.029472677772824973,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222
0.2,1.8,1.0,1.8,4.4,0.2,2.2,0.6,1.8,0.0,0.4,1.0,2.0,0.6,1.2,0.0,0.0,0.2,0.4,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06368965108593545,0.02074954075444952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07107089644095434,0.0,0.0,0.0,0.0,0.010472643888730464,0.0,0.0,0.0,0.0,0.0,0.0,0.02081841134058493,0.0543555834747228,0.0,0.040241281453535525,0.004401276879893987,0.07850280220735516,0.0,0.0,0.0,0.0,0.0,0.006624578779500777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053024920976285236,0.0,0.009716817345383617,0.01150053772292449,0.0,0.0,0.0,0.019034437728282796,0.0625,0.0625,0.0625,0.125,0.125,0.15625,0.125,0.125,0.0625,0.09375,0.07142857142857142,0.2857142857142857,0.5,0.14285714285714285
0.6,1.8,2.0,2.6,6.2,0.4,2.4,1.4,2.6,0.0,0.8,1.4,2.6,0.6,1.6,0.2,0.0,0.2,0.4,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463197462443167,0.030181150188290217,0.013084744979053901,0.0,0.0,0.0,0.0,0.0,0.0,0.06891723291244058,0.0,0.0,0.0,0.0,0.007616468282713066,0.0,0.0,0.0,0.0,0.0,0.0,0.015140662793152676,0.03953133343616204,0.0,0.03902184868221627,0.0032009286399228994,0.057092947059894664,0.0,0.0,0.0,0.0,0.0,0.0048178754760005655,0.0,0.0,0.02081216308810018,0.0,0.0,0.0,0.0,0.05784536833776572,0.0,0.007066776251188085,0.008364027434854175,0.0,0.010541272382820339,0.0,0.013843227438751125,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.07142857142857142,0.09523809523809523,0.05263157894736842,0.21052631578947367,0.5789473684210527,0.15789473684210525
0.4,1.4,1.8,2.4,5.8,0.4,2.0,1.2,2.0,0.0,0.8,1.4,2.4,0.4,1.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05363339038815617,0.03494659495486235,0.015150757344167673,0.0,0.0,0.0,0.0,0.0,0.0,0.07979890126703644,0.0,0.0,0.0,0.0,0.008819068537878286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045773122926082356,0.0,0.04518319321098725,0.003706338425173883,0.06610762291145697,0.0,0.0,0.0,0.0,0.0,0.005578592656421707,0.0,0.0,0.024098294102010736,0.0,0.0,0.0,0.0,0.06697884754899187,0.0,0.0,0.0,0.0,0.012205683811686708,0.0,0.03205800038447629,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.25,0.6875,0.0625
0.4,2.2,1.6,3.0,6.2,0.4,3.0,1.2,2.4,0.0,0.6,1.4,2.8,0.4,2.0,0.2,0.0,0.4,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043672903601784316,0.02845651303467363,0.012337045265965105,0.0,0.0,0.0,0.0,0.0,0.0,0.06497910531744397,0.0,0.0,0.0,0.0,0.0071812415237008905,0.0,0.011946903490417887,0.0,0.0,0.0,0.0,0.0,0.018636200048476388,0.0,0.055188043136277294,0.003018018431927305,0.05383049294218639,0.006783777157996618,0.0,0.0,0.0,0.0,0.004542568305943391,0.0,0.0,0.01962289662592303,0.0,0.0,0.0,0.0,0.05453991871846482,0.0,0.006662960465405908,0.007886083010005363,0.0,0.00993891396094489,0.0,0.026104371741644976,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.1388888888888889,0.1,0.1,0.7,0.1
0.4,1.8,1.2,3.2,6.6,0.4,3.0,1.4,2.4,0.0,0.8,1.8,2.6,0.4,2.0,0.2,0.4,1.0,0.4,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041312206109795975,0.02691832314090749,0.011670177954291316,0.0,0.0,0.0,0.0,0.0,0.0,0.03073336062311539,0.0,0.0,0.0,0.008929240259481106,0.0067930663062035455,0.0,0.011301124923368272,0.0,0.0,0.0,0.0,0.0,0.05288651365108165,0.0,0.04350408805787625,0.0028548823004717755,0.05092073656693308,0.006417086500807611,0.0,0.0,0.0,0.0,0.004297024073189694,0.0,0.0,0.027843299266512408,0.0,0.0,0.0,0.0,0.05159181500395321,0.0,0.006302800440248833,0.0074598082527077775,0.0,0.009401675368461383,0.0,0.01234666231023749,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.13725490196078433,0.1568627450980392,0.17647058823529413,0.0784313725490196,0.058823529411764705,0.11764705882352941,0.14285714285714285,0.23809523809523808,0.5238095238095238,0.09523809523809523
0.4,2.8,2.4,4.2,10.2,0.6,4.2,1.6,4.6,0.0,1.2,2.6,3.4,0.2,3.2,0.4,0.4,1.6,0.8,0.0,0.6,1.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021191020344969724,0.009187161368271888,0.0,0.011139746366989953,0.0,0.0,0.0,0.0,0.0120971738622901,0.0,0.0,0.0,0.007029401906400019,0.0,0.0,0.013344945388232745,0.0,0.0,0.0,0.0,0.0,0.05551208525078073,0.0,0.02054873946563516,0.0044949210688279015,0.0,0.015155246842332869,0.0,0.0,0.0,0.0,0.0,0.07115142555500831,0.0,0.02191919303959487,0.0,0.0,0.011923392566766952,0.0,0.013538277696072827,0.00731785827658051,0.004961779069983123,0.011745230014901607,0.0,0.007401318907086621,0.0,0.01943942576505477,0.046875,0.09375,0.03125,0.0625,0.0625,0.15625,0.203125,0.078125,0.046875,0.21875,0.3181818181818182,0.2727272727272727,0.3181818181818182,0.09090909090909091
0.2,2.8,1.6,3.2,8.8,0.4,3.8,0.8,4.0,0.0,1.0,2.6,3.0,0.0,2.8,0.2,0.4,1.6,1.0,0.0,0.6,1.4,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012296024150784901,0.0,0.0,0.012927606895025376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008157577521007429,0.0,0.0,0.015486726746838,0.0,0.0,0.0,0.0,0.0,0.06442143226633813,0.0,0.015897790203865884,0.005216328153948428,0.0,0.01758757040962086,0.0,0.0,0.0,0.0,0.0,0.08257079015025655,0.0,0.008479029406263036,0.0,0.0,0.013837023472544363,0.0,0.0,0.008492329358007011,0.00575811398244955,0.013630266930873469,0.0,0.0,0.0,0.02255933360389072,0.03636363636363636,0.09090909090909091,0.01818181818181818,0.07272727272727272,0.03636363636363636,0.16363636363636364,0.21818181818181817,0.09090909090909091,0.03636363636363636,0.23636363636363636,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.058823529411764705
0.4,2.8,2.2,3.4,9.8,0.6,4.0,1.0,4.4,0.0,1.0,2.8,2.8,0.0,3.0,0.6,0.4,1.6,1.0,0.0,0.6,1.4,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011066421735706412,0.0,0.0,0.011634846205522839,0.0,0.0,0.0,0.0,0.012634826033947439,0.0,0.0,0.0,0.007341819768906687,0.0,0.0,0.013938054072154201,0.0,0.0,0.0,0.0,0.0,0.057979289039704326,0.0,0.014308011183479298,0.004694695338553586,0.0,0.015828813368658774,0.0,0.0,0.0,0.0,0.0,0.0743137111352309,0.0,0.015262252931273467,0.0,0.0,0.012453321125289928,0.0,0.0,0.007643096422206311,0.005182302584204596,0.012267240237786123,0.0,0.0,0.0,0.010151700121750824,0.05,0.08333333333333333,0.016666666666666666,0.08333333333333333,0.03333333333333333,0.16666666666666666,0.21666666666666667,0.08333333333333333,0.03333333333333333,0.23333333333333334,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.05555555555555555
0.4,2.0,2.4,2.8,9.6,0.6,3.0,1.0,3.8,0.0,1.2,2.8,2.6,0.0,2.2,0.6,0.4,1.4,0.8,0.0,0.4,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012449724452669715,0.0,0.0,0.013089201981213196,0.0,0.0,0.0,0.0,0.014214179288190867,0.0,0.0,0.0,0.008259547240020022,0.0,0.0,0.005226770277057826,0.0,0.0,0.0,0.0,0.0,0.06522670016966736,0.0,0.0,0.005281532255872784,0.0,0.011871610026494082,0.0,0.0,0.0,0.0,0.0,0.09405329065552662,0.0,0.01717003454768265,0.0,0.0,0.01400998626595117,0.0,0.0,0.0085984834749821,0.0,0.006900322633754694,0.0,0.0,0.0,0.011420662636969678,0.06779661016949153,0.06779661016949153,0.03389830508474576,0.1016949152542373,0.01694915254237288,0.1864406779661017,0.1864406779661017,0.1016949152542373,0.03389830508474576,0.2033898305084746,0.42857142857142855,0.5,0.07142857142857142,0.0
0.4,3.0,2.6,2.8,9.2,1.0,3.6,0.8,4.0,0.0,1.4,2.6,3.2,0.2,2.4,0.8,0.0,0.8,0.6,0.0,0.4,1.4,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024592048301569802,0.0,0.0,0.012927606895025376,0.0,0.0,0.0,0.0,0.01403869559327493,0.0,0.0,0.0,0.0,0.006206011193321757,0.0,0.005162242248946,0.0,0.0,0.004398856438971491,0.0,0.0,0.032210716133169066,0.0,0.0,0.007824492230922643,0.0,0.01172504693974724,0.0,0.0,0.0,0.0,0.0,0.09289213891903862,0.0,0.008479029406263036,0.0,0.0,0.013837023472544363,0.0,0.0,0.016984658716014022,0.0,0.006815133465436734,0.0,0.0,0.0,0.02255933360389072,0.05555555555555555,0.07407407407407407,0.037037037037037035,0.09259259259259259,0.018518518518518517,0.14814814814814814,0.2222222222222222,0.09259259259259259,0.037037037037037035,0.2222222222222222,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.0
0.4,1.8,1.4,1.0,3.8,0.8,2.0,0.4,1.4,0.0,1.0,1.0,1.4,0.2,1.0,0.6,0.0,0.0,0.4,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948683415443561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026444984722215566,0.0,0.0,0.0,0.0,0.01169039317811773,0.0,0.009724223771270373,0.0,0.0,0.008286217943178855,0.0,0.0,0.030338000078915052,0.0,0.0,0.004913053261277008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01944254070398483,0.0,0.015972125160635023,0.0,0.0,0.0,0.0,0.0,0.015997178558106232,0.0,0.0,0.0,0.0,0.0,0.02124774444087382,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.1282051282051282,0.1794871794871795,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.4,0.3,0.3,0.0
0.2,1.6,1.2,1.0,3.6,0.8,1.8,0.4,1.2,0.0,0.8,0.8,1.2,0.2,1.0,0.6,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786298386484403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059849175950277334,0.0,0.0,0.0,0.0,0.01322860280681743,0.0,0.011003726899069106,0.0,0.0,0.009376509777807652,0.0,0.0,0.03432984219456177,0.0,0.0,0.005559507637760825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000769743982834,0.0,0.01807372057650805,0.0,0.0,0.0,0.0,0.0,0.018102070473646523,0.0,0.0,0.0,0.0,0.0,0.024043500288357215,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.07894736842105263,0.13157894736842105,0.15789473684210525,0.07894736842105263,0.07894736842105263,0.13157894736842105,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.0
0.2,2.0,1.6,1.4,4.2,0.8,2.8,1.0,1.0,0.0,0.6,0.8,1.2,0.2,1.6,0.4,0.0,0.2,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06224862226334857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14214179288190867,0.0,0.0,0.0,0.0,0.010472643888730464,0.0,0.008711283795096374,0.0,0.0,0.007423070240764391,0.0,0.0,0.0271777917373614,0.0,0.0,0.004401276879893987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01741727604731974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014330805791636831,0.0,0.0,0.0,0.0,0.0,0.019034437728282796,0.0851063829787234,0.0851063829787234,0.06382978723404255,0.10638297872340426,0.0851063829787234,0.1276595744680851,0.19148936170212766,0.06382978723404255,0.06382978723404255,0.1276595744680851,0.26666666666666666,0.2,0.5333333333333333,0.0
0.2,1.8,1.6,1.2,4.0,0.8,2.8,1.2,1.0,0.0,0.4,0.8,1.0,0.2,1.6,0.6,0.0,0.2,0.6,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04330338940059031,0.01877376453516429,0.0,0.0,0.0,0.0,0.0,0.0,0.148321870833296,0.0,0.0,0.0,0.0,0.010927976231718746,0.0,0.009090035264448392,0.0,0.0,0.007745812425145451,0.0,0.0,0.028359434856377114,0.0,0.0,0.004592636744237204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014953884304316694,0.0,0.0,0.0,0.0,0.0,0.019862021977338568,0.09302325581395349,0.09302325581395349,0.06976744186046512,0.09302325581395349,0.09302325581395349,0.13953488372093023,0.18604651162790697,0.046511627906976744,0.06976744186046512,0.11627906976744186,0.2,0.13333333333333333,0.6666666666666666,0.0
0.2,1.0,1.6,1.2,3.4,0.4,2.0,1.4,0.8,0.0,0.2,0.6,0.4,0.0,1.2,0.4,0.0,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02553789631316864,0.04428682915987474,0.0,0.0,0.0,0.0,0.0,0.0,0.20410103593299708,0.0,0.0,0.0,0.0,0.0,0.0,0.010721580055503232,0.0,0.0,0.0,0.0,0.0,0.0668991796611973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.1891891891891892,0.16216216216216217,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.125,0.1875,0.6875,0.0
0.2,1.2,1.8,2.0,4.0,0.2,1.4,1.4,0.6,0.0,0.2,0.4,0.4,0.0,1.0,0.4,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034739809683237526,0.0,0.0785084698743234,0.0,0.0,0.02116751546736282,0.0,0.0,0.0,0.31012754810598253,0.0,0.04108485444331985,0.0,0.0,0.011424702424069599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05929700015424306,0.0,0.0146331932558311,0.004801392959884349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.1,0.13333333333333333,0.03333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.125,0.8333333333333334,0.041666666666666664
0.2,2.0,2.6,2.6,4.8,0.2,2.4,1.6,1.0,0.0,0.4,0.4,0.8,0.0,1.2,0.4,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026354338380387084,0.017172033727820293,0.05955814955983155,0.0,0.0,0.01605811518213731,0.0,0.0,0.0,0.21566340988979246,0.0,0.03116782061217368,0.0,0.0,0.017334031264105598,0.024143854465315938,0.0,0.0,0.0,0.0,0.0,0.0,0.04498393115149473,0.0,0.022202086319192012,0.0036424360385329544,0.0,0.0,0.0,0.0,0.017394752556802534,0.0,0.0,0.014414297418471512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.027777777777777776,0.08333333333333333,0.1388888888888889,0.027777777777777776,0.2777777777777778,0.1388888888888889,0.08333333333333333,0.0,0.08333333333333333,0.07407407407407407,0.1111111111111111,0.7777777777777778,0.037037037037037035
0.0,2.2,2.4,2.6,4.4,0.0,1.6,1.2,1.6,0.0,0.6,1.0,1.2,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027791847746590017,0.036217380225948254,0.06280677589945872,0.0,0.0,0.016934012373890254,0.0,0.0,0.0,0.12405101924239302,0.0,0.03286788355465588,0.0,0.0,0.018279523878511356,0.025460791981605897,0.0,0.0,0.0,0.0,0.0,0.0,0.047437600123394444,0.024037311792184463,0.02341310920932976,0.003841114367907479,0.0,0.0,0.0,0.0,0.018343557241719037,0.0,0.0,0.03040106364623082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014270199339944513,0.0,0.17857142857142858,0.0,0.14285714285714285,0.14285714285714285,0.0,0.35714285714285715,0.03571428571428571,0.10714285714285714,0.0,0.03571428571428571,0.08,0.16,0.68,0.08
